,PLAYER_NAME,BIRTHDATE,AGE,SCHOOL,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,TEAM_ID,FIRST_SEASON,LAST_SEASON,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER
253,Bradley Beal,1993-06-28,28,Florida,USA,75.0,207.0,8,1610612764,2012,2020,2012,1,3
254,Butch Beard,1947-05-04,75,Louisville,USA,75.0,185.0,8,1610612752,1969,1978,1969,1,10
256,Jerome Beasley,1980-05-17,42,North Dakota,USA,81.0,237.0,1,1610612748,2003,2003,2003,2,33
257,Malik Beasley,1996-11-26,25,Florida State,USA,76.0,187.0,4,1610612750,2016,2020,2016,1,19
258,Michael Beasley,1989-01-09,33,Kansas State,USA,81.0,235.0,11,0,2008,2018,2008,1,2
259,Zelmo Beaty,1939-10-25,82,Prairie View A&M,USA,81.0,225.0,7,1610612737,1962,1974,1962,1,3
260,Rodrigue Beaubois,1988-02-24,34,Cholet,France,74.0,185.0,4,1610612742,2009,2012,2009,1,25
261,Byron Beck,1945-01-25,77,Denver,USA,81.0,225.0,0,1610612743,1976,1976,1967,2,15
262,Corey Beck,1971-05-27,51,Arkansas,USA,75.0,200.0,2,1610612766,1995,1998,0,0,0
264,Moe Becker,1917-02-24,105,Duquesne,USA,73.0,185.0,0,1610610028,1946,1946,0,0,0
265,William Bedford,1963-12-14,58,Memphis,USA,84.0,225.0,5,1610612765,1986,1992,1986,1,6
266,Hank Beenders,1916-06-02,105,Long Island-Brooklyn,USA,77.0,185.0,2,1610610032,1946,1948,0,0,0
267,Ron Behagen,1951-01-14,71,Minnesota,USA,81.0,185.0,6,1610612758,1973,1979,1973,1,7
268,Elmer Behnke,1929-02-03,93,Bradley,USA,79.0,210.0,0,1610612737,1951,1951,1951,4,37
269,Marco Belinelli,1986-03-25,36,Fortitudo Bologna,Italy,77.0,220.0,13,1610612759,2007,2019,2007,1,18
270,Charlie Bell,1979-03-12,43,Michigan State,USA,75.0,200.0,7,1610612749,2001,2010,0,0,0
271,Dennis Bell,1951-06-02,70,Drake,USA,77.0,185.0,2,1610612752,1973,1975,1973,5,83
272,Jordan Bell,1995-01-07,27,Oregon,USA,80.0,216.0,3,0,2017,2020,2017,2,38
273,Raja Bell,1976-09-19,45,Florida International,U.S. Virgin Islands,77.0,210.0,12,1610612756,2000,2011,0,0,0
274,Troy Bell,1980-11-10,41,Boston College,USA,73.0,180.0,1,1610612763,2003,2003,2003,1,16
275,William Bell,1932-09-13,89,North Carolina State,USA,72.0,180.0,1,1610612752,1959,1960,0,0,0
276,Walt Bellamy,1939-07-24,82,Indiana,USA,82.0,225.0,13,1610612737,1961,1974,1961,1,1
277,DeAndre' Bembry,1994-07-04,27,St. Joseph's (PA),USA,77.0,210.0,4,1610612761,2016,2020,2016,1,21
279,Leon Benbow,1950-07-23,71,Jacksonville,USA,76.0,185.0,1,1610612741,1974,1975,1974,2,27
280,Dragan Bender,1997-11-17,24, ,Croatia,84.0,249.0,3,0,2016,2019,2016,1,4
281,Jonathan Bender,1981-01-30,41,Picayune HS (MS),USA,84.0,230.0,8,1610612754,1999,2009,1999,1,5
282,Jerrelle Benimon,1991-08-01,30,Towson,USA,78.07063365886896,211.14685155717208,0,0,2014,2014,0,0,0
283,Benoit Benjamin,1964-11-22,57,Creighton,USA,84.0,250.0,14,0,1985,1999,1985,1,3
284,Corey Benjamin,1978-02-24,44,Oregon State,USA,78.0,200.0,4,0,1998,2002,1998,1,28
285,Anthony Bennett,1993-03-14,29,UNLV,Canada,80.0,235.0,4,0,2013,2016,2013,1,1
286,Elmer Bennett,1970-02-13,52,Notre Dame,USA,72.0,170.0,2,0,1994,1996,1992,2,38
287,Mario Bennett,1973-08-01,48,Arizona State,USA,81.0,235.0,4,1610612747,1995,2002,1995,1,27
288,Mel Bennett,1955-01-04,67,Pittsburgh,USA,79.0,200.0,3,1610612754,1976,1981,0,0,0
289,Tony Bennett,1969-06-01,52,Wisconsin-Green Bay,USA,72.0,175.0,2,1610612766,1992,1994,1992,2,35
290,Winston Bennett,1965-02-09,57,Kentucky,USA,79.0,210.0,2,1610612739,1989,1991,1988,3,64
291,David Benoit,1968-05-09,54,Alabama,USA,80.0,220.0,6,1610612762,1991,2000,0,0,0
292,Keith Benson,1988-08-13,33,Oakland,USA,83.0,230.0,1,0,2011,2011,2011,2,48
293,Kent Benson,1954-12-27,67,Indiana,USA,83.0,235.0,10,1610612765,1977,1987,1977,1,1
294,Ben Bentil,1995-03-29,27,Providence,Ghana,81.0,235.0,0,0,2016,2016,2016,2,51
297,Ricky Berry,1964-10-06,57,San Jose State,USA,80.0,205.0,0,1610612758,1988,1988,1988,1,18
298,Walter Berry,1964-05-14,58,St. John's,USA,80.0,215.0,2,1610612759,1986,1988,1986,1,14
299,Dairis Bertans,1989-09-09,32,Olimpia Milano,Latvia,76.0,200.0,1,1610612740,2018,2018,0,0,0
300,Davis Bertans,1992-11-12,29,Baskonia,Latvia,82.0,225.0,4,1610612764,2016,2020,2011,2,42
301,Del Beshore,1956-11-29,65,California (PA),USA,71.0,165.0,1,1610612741,1978,1979,0,0,0
302,Travis Best,1972-07-12,49,Georgia Tech,USA,71.0,182.0,10,1610612754,1995,2004,1995,1,23
303,Patrick Beverley,1988-07-12,33,Arkansas,USA,73.0,180.0,8,1610612746,2012,2020,2009,2,42
304,Sim Bhullar,1992-12-02,29,New Mexico State,Canada,89.0,360.0,0,0,2014,2014,0,0,0
305,Al Bianchi,1932-03-26,90,Bowling Green,USA,75.0,185.0,9,1610612755,1956,1965,1954,2,18
307,Henry Bibby,1949-11-24,72,UCLA,USA,73.0,185.0,8,1610612755,1972,1980,1972,4,58
308,Mike Bibby,1978-05-13,44,Arizona,USA,74.0,195.0,14,1610612758,1998,2011,1998,1,2
309,Ed Biedenbach,1945-08-12,76,North Carolina State,USA,73.0,175.0,0,1610612756,1968,1968,1968,4,45
310,Andris Biedrins,1986-04-02,36,BK Skonto,Latvia,84.0,250.0,9,0,2004,2013,2004,1,11
311,Don Bielke,1933-01-01,89,Valparaiso,USA,79.0,240.0,0,1610612765,1955,1955,1954,8,67
312,Bob Bigelow,1953-12-26,68,Pennsylvania,USA,79.0,215.0,3,1610612758,1975,1978,1975,1,13
313,Chauncey Billups,1976-09-25,45,Colorado,USA,75.0,210.0,16,1610612765,1997,2013,1997,1,3
314,Dave Bing,1943-11-24,78,Syracuse,USA,75.0,180.0,11,1610612765,1966,1977,1966,1,2
315,Joe Binion,1961-03-26,61,North Carolina A&T,USA,80.0,235.0,0,1610612757,1986,1986,1984,3,57
316,Khem Birch,1992-09-28,29,UNLV,Canada,81.0,233.0,3,1610612753,2017,2020,0,0,0
317,Jabari Bird,1994-07-03,27,California,USA,78.0,198.0,1,1610612738,2017,2017,2017,2,56
319,Larry Bird,1956-12-07,65,Indiana State,USA,81.0,220.0,12,1610612738,1979,1991,1978,1,6
320,Otis Birdsong,1955-12-09,66,Houston,USA,75.0,190.0,11,1610612751,1977,1988,1977,1,2
321,Gale Bishop,1922-06-04,99,Washington State,USA,75.0,195.0,0,1610612744,1948,1948,0,0,0
322,Goga Bitadze,1999-07-20,22,Mega Basket,Georgia,83.0,250.0,1,1610612754,2019,2020,2019,1,18
323,Bismack Biyombo,1992-08-28,29,Baloncesto Fuenlabrada,DRC,80.0,255.0,9,1610612766,2011,2020,2011,1,7
324,Nemanja Bjelica,1988-05-09,34,Fenerbahce,Serbia,82.0,234.0,5,1610612758,2015,2020,2010,2,35
325,Uwe Blab,1962-03-26,60,Indiana,USA,85.0,252.0,4,1610612742,1985,1989,1985,1,17
326,Charlie Black,1921-06-15,100,Kansas,USA,76.0,200.0,2,1610612765,1948,1951,0,0,0
327,Norman Black,1957-11-12,64,St. Joseph's (PA),USA,77.0,185.0,0,1610612765,1980,1980,0,0,0
328,Tarik Black,1991-11-22,30,Kansas,USA,81.0,250.0,4,1610612745,2014,2017,0,0,0
329,Tom Black,1941-07-09,80,South Dakota State,USA,82.0,220.0,0,1610612760,1970,1970,1964,9,72
330,Rolando Blackman,1959-02-26,63,Kansas State,USA,78.0,190.0,12,1610612742,1981,1993,1981,1,9
331,Alex Blackwell,1970-06-27,51,Monmouth,USA,78.0,250.0,0,1610612747,1992,1992,0,0,0
332,Cory Blackwell,1963-03-27,59,Wisconsin,USA,78.0,210.0,0,1610612760,1984,1984,1984,2,28
333,James Blackwell,1968-02-25,54,Dartmouth,USA,72.0,190.0,0,1610612738,1994,1994,0,0,0
334,Nate Blackwell,1965-02-15,57,Temple,USA,76.0,170.0,0,1610612759,1987,1987,1987,2,27
335,DeJuan Blair,1989-04-22,33,Pittsburgh,USA,79.0,270.0,6,0,2009,2015,2009,2,37
336,Steve Blake,1980-02-26,42,Maryland,USA,75.0,172.0,13,1610612757,2003,2015,2003,2,38
337,Marqus Blakely,1988-10-22,33,Vermont,USA,77.0,225.0,1,1610612745,2010,2010,0,0,0
338,Antonio Blakeney,1996-10-04,25,Louisiana State,USA,76.0,192.0,2,1610612741,2017,2018,0,0,0
339,Will Blalock,1983-09-08,38,Iowa State,USA,72.0,205.0,1,1610612765,2006,2006,2006,2,60
340,George Blaney,1939-11-12,82,Holy Cross,USA,73.0,175.0,0,1610612752,1961,1961,1961,4,33
341,Lance Blanks,1966-09-09,55,Texas,USA,76.0,190.0,2,1610612765,1990,1992,1990,1,26
342,Ricky Blanton,1966-04-21,56,Louisiana State,USA,79.0,215.0,0,1610612741,1992,1992,1989,2,46
343,Andray Blatche,1986-08-22,35,South Kent HS (CT),USA,83.0,260.0,8,1610612764,2005,2013,2005,2,49
344,Mookie Blaylock,1967-03-20,55,Oklahoma,USA,78.07063365886896,211.14685155717208,12,0,1989,2001,1989,1,12
345,Eric Bledsoe,1989-12-09,32,Kentucky,USA,73.0,214.0,10,1610612740,2010,2020,2010,1,18
347,John Block,1944-04-16,78,Southern California,USA,82.0,207.0,9,1610612745,1966,1975,1966,3,27
348,Mike Bloom,1915-01-14,107,Temple,USA,78.0,190.0,1,1610610024,1947,1948,0,0,0
349,Jaron Blossomgame,1993-09-16,28,Clemson,USA,80.0,220.0,1,1610612739,2018,2018,2017,2,59
350,Corie Blount,1969-01-04,53,Cincinnati,USA,82.0,242.0,11,1610612741,1993,2003,1993,1,25
351,Mark Blount,1975-11-30,46,Pittsburgh,USA,84.0,250.0,9,1610612738,2000,2008,1997,2,54
352,Vander Blue,1992-07-17,29,Marquette,USA,77.0,200.0,2,0,2013,2017,0,0,0
354,Ray Blume,1958-09-23,63,Oregon State,USA,76.0,185.0,0,1610612741,1981,1981,1981,2,36
356,Tony Bobbitt,1979-10-22,42,Cincinnati,USA,76.0,190.0,1,0,2004,2004,0,0,0
357,Arlen Bockhorn,1933-07-08,88,Dayton,USA,76.0,200.0,6,1610612758,1958,1964,1958,3,17
358,Tom Boerwinkle,1945-08-23,76,Tennessee,USA,84.0,265.0,9,1610612741,1968,1977,1968,1,4
359,Keith Bogans,1980-05-12,42,Kentucky,USA,77.0,215.0,10,1610612753,2003,2013,2003,2,43
360,Bogdan Bogdanovic,1992-08-18,29,Fenerbahce,Serbia,78.0,220.0,3,1610612737,2017,2020,2014,1,27
361,Bojan Bogdanovic,1989-04-18,33,Fenerbahce,Croatia,79.0,226.0,6,1610612762,2014,2020,2011,2,31
362,Muggsy Bogues,1965-01-09,57,Wake Forest,USA,78.07063365886896,211.14685155717208,13,0,1987,2000,1987,1,12
363,Andrew Bogut,1984-11-28,37,Utah,Australia,84.0,260.0,14,1610612744,2005,2018,2005,1,1
364,Etdrick Bohannon,1973-05-29,49,Auburn-Montgomery,USA,78.07063365886896,211.14685155717208,3,0,1997,2000,0,0,0
365,Bol Bol,1999-11-16,22,Oregon,Sudan,86.0,220.0,1,1610612743,2019,2020,2019,2,44
366,Manute Bol,1962-10-16,59,Bridgeport,USA,90.0,200.0,9,1610612764,1985,1994,1985,2,31
367,Jonah Bolden,1996-01-02,26,UCLA,Australia,80.0,225.0,1,0,2018,2019,2017,2,36
369,Joel Bolomboy,1994-01-28,28,Weber State,Ukraine,81.0,235.0,1,0,2016,2017,2016,2,52
370,Doug Bolstorff,1931-10-29,90,Minnesota,USA,76.0,195.0,0,1610612765,1957,1957,1957,8,57
371,George H. Bon Salle,1935-07-01,86,Illinois,USA,80.0,220.0,0,1610612764,1961,1961,1957,1,7
372,Phil Bond,1954-07-27,67,Louisville,USA,74.0,175.0,0,1610612745,1977,1977,1977,3,62
373,Walter Bond,1969-02-01,53,Minnesota,USA,77.0,200.0,2,1610612762,1992,1994,0,0,0
374,Jordan Bone,1997-11-05,24,Tennessee,USA,74.0,180.0,1,0,2019,2020,2019,2,57
375,Dexter Boney,1970-04-27,52,UNLV,USA,76.0,185.0,0,0,1996,1996,0,0,0
376,Isaac Bonga,1999-11-08,22,Skyliners Frankfurt,Germany,80.0,180.0,2,1610612764,2018,2020,2018,2,39
377,Ron Bonham,1942-05-31,80,Cincinnati,USA,76.0,192.0,1,1610612738,1964,1965,1964,2,16
378,Anthony Bonner,1968-06-08,53,St. Louis,USA,80.0,230.0,6,1610612758,1990,2002,1990,1,23
379,Matt Bonner,1980-04-05,42,Florida,USA,82.0,235.0,12,1610612759,2004,2015,2003,2,45
380,Devin Booker,1996-10-30,25,Kentucky,USA,77.0,206.0,5,1610612756,2015,2020,2015,1,13
381,Melvin Booker,1972-08-20,49,Missouri,USA,74.0,185.0,1,1610612744,1995,1996,0,0,0
382,Trevor Booker,1987-11-25,34,Clemson,USA,80.0,228.0,7,1610612764,2010,2017,2010,1,23
383,Josh Boone,1984-11-21,37,Connecticut,USA,82.0,240.0,4,1610612751,2006,2009,2006,1,23
384,Ron Boone,1946-09-06,75,Idaho State,USA,74.0,200.0,4,1610612758,1976,1980,1968,11,147
385,Calvin Booth,1976-05-07,46,Penn State,USA,83.0,230.0,10,1610612760,1999,2008,1999,2,35
386,Keith Booth,1974-10-09,47,Maryland,USA,78.0,226.0,1,1610612741,1997,1998,1997,1,28
387,Bob Boozer,1937-04-26,85,Kansas State,USA,80.0,215.0,10,1610612758,1960,1970,1959,1,1
388,Carlos Boozer,1981-11-20,40,Duke,USA,81.0,258.0,12,1610612762,2002,2014,2002,2,34
389,Curtis Borchardt,1980-09-13,41,Stanford,USA,84.0,242.0,2,1610612762,2002,2004,2002,1,18
390,Jake Bornheimer,1927-06-29,94,Muhlenberg,USA,77.0,200.0,1,1610612744,1948,1949,0,0,0
391,Lazaro Borrell,1972-09-20,49,Villa Clara,Cuba,80.0,220.0,0,1610612760,1999,1999,0,0,0
393,Vince Boryla,1927-03-11,95,Denver,USA,77.0,210.0,4,1610612752,1949,1953,0,0,0
394,Chris Bosh,1984-03-24,38,Georgia Tech,USA,83.0,235.0,13,1610612748,2003,2016,2003,1,4
395,Jim Bostic,1953-01-28,69,New Mexico State,USA,79.0,225.0,0,1610612765,1977,1977,1975,8,139
396,Lawrence Boston,1956-05-18,66,Maryland,USA,80.0,225.0,0,1610612764,1979,1979,1978,4,81
397,Tom Boswell,1953-10-02,68,South Carolina,USA,80.0,220.0,5,1610612738,1975,1983,1975,1,17
398,Chris Boucher,1993-01-11,29,Oregon,Saint Lucia,81.0,200.0,3,1610612761,2017,2020,0,0,0
399,Ruben Boumtje-Boumtje,1978-05-20,44,Georgetown,USA,84.0,257.0,3,1610612757,2001,2003,2001,2,49
401,Cal Bowdler,1977-03-31,45,Old Dominion,USA,82.0,253.0,2,1610612737,1999,2001,1999,1,17
402,Bruce Bowen,1971-06-14,50,California State-Fullerton,USA,79.0,200.0,13,1610612759,1996,2008,0,0,0
403,Ryan Bowen,1975-11-20,46,Iowa,USA,81.0,218.0,9,0,1999,2009,1998,2,55
404,Brian Bowen II,1998-10-02,23,Sydney Kings,USA,78.0,190.0,1,1610612754,2019,2020,0,0,0
405,Anthony Bowie,1963-11-09,58,Oklahoma,USA,78.0,200.0,7,1610612753,1988,1997,1986,3,66
406,Sam Bowie,1961-03-17,61,Kentucky,USA,85.0,235.0,9,1610612751,1984,1994,1984,1,2
407,Ira Bowman,1973-06-11,48,Pennsylvania,USA,78.07063365886896,211.14685155717208,2,0,1999,2001,0,0,0
408,Ky Bowman,1997-06-16,24,Boston College,USA,73.0,187.0,1,1610612744,2019,2019,0,0,0
409,Nate Bowman,1943-03-19,79,Wichita State,USA,82.0,230.0,4,1610612752,1966,1970,1965,1,7
410,Donnie Boyce,1973-09-02,48,Colorado,USA,77.0,196.0,1,0,1995,1996,1995,2,42
411,Dennis Boyd,1954-05-21,68,Detroit,USA,73.0,175.0,0,1610612765,1978,1978,1977,4,72
412,Fred Boyd,1950-06-13,71,Oregon State,USA,74.0,180.0,5,1610612755,1972,1977,1972,1,5
413,Ken Boyd,1952-03-25,70,Boston University,USA,77.0,195.0,0,1610612762,1974,1974,1974,9,154
414,Earl Boykins,1976-06-02,45,Eastern Michigan,USA,65.0,133.0,13,1610612743,1998,2011,0,0,0
415,Harry Boykoff,1922-07-24,99,St. John's,USA,81.0,225.0,1,1610610037,1949,1950,0,0,0
416,Winford Boynes,1957-05-17,65,San Francisco,USA,78.0,185.0,2,1610612751,1978,1980,1978,1,13
417,Cedric Bozeman,1983-03-07,39,UCLA,USA,78.0,207.0,0,0,2006,2006,0,0,0
418,Steve Bracey,1950-08-01,71,Tulsa,USA,73.0,175.0,2,1610612737,1972,1974,1972,2,21
419,Craig Brackins,1987-10-09,34,Iowa State,USA,82.0,230.0,2,1610612755,2010,2011,2010,1,21
420,Gary Bradds,1942-07-26,79,Ohio State,USA,80.0,210.0,1,1610612764,1964,1965,1964,1,3
421,Alex Bradley,1959-10-30,62,Villanova,USA,78.0,215.0,0,1610612752,1981,1981,1981,4,86
422,Alonzo Bradley,1953-10-16,68,Texas Southern,USA,78.0,190.0,2,1610612745,1977,1979,1977,2,29
423,Avery Bradley,1990-11-26,31,Texas,USA,75.0,180.0,10,1610612748,2010,2020,2010,1,19
425,Charles Bradley,1959-05-16,63,Wyoming,USA,77.0,215.0,2,1610612738,1981,1983,1981,1,23
426,Dudley Bradley,1957-03-19,65,North Carolina,USA,78.0,195.0,8,1610612754,1979,1988,1979,1,13
427,Joe Bradley,1928-09-24,93,Oklahoma State,USA,75.0,175.0,0,1610610025,1949,1949,0,0,0
428,Michael Bradley,1979-04-18,43,Villanova,USA,82.0,245.0,4,1610612761,2001,2005,2001,1,17
429,Shawn Bradley,1972-03-22,50,Brigham Young,USA,90.0,275.0,12,1610612742,1993,2004,1993,1,2
430,Tony Bradley,1998-01-08,24,North Carolina,USA,82.0,248.0,3,1610612755,2017,2020,2017,1,28
431,Mark Bradtke,1968-09-27,53,Melbourne,Australia,82.0,265.0,0,1610612755,1996,1996,0,0,0
432,Marques Bragg,1970-03-24,52,Providence,USA,80.0,230.0,0,1610612750,1995,1995,0,0,0
433,Torraye Braggs,1976-05-15,46,Xavier,USA,80.0,245.0,2,1610612745,2003,2004,1998,2,57
434,A.J. Bramlett,1977-01-10,45,Arizona,USA,82.0,227.0,0,0,1999,1999,1999,2,39
435,Adrian Branch,1963-11-17,58,Maryland,USA,79.0,185.0,3,1610612757,1986,1989,1985,2,46
436,Elton Brand,1979-03-11,43,Duke,USA,81.0,254.0,17,1610612746,1999,2015,1999,1,1
437,Terrell Brandon,1970-05-20,52,Oregon,USA,71.0,173.0,11,1610612739,1991,2002,1991,1,11
438,Bob Brannum,1925-05-28,97,Michigan State,USA,78.0,215.0,4,1610612738,1949,1954,0,0,0
439,Brad Branson,1958-09-24,63,Southern Methodist,USA,82.0,220.0,1,1610612754,1981,1982,1980,2,45
440,Jesse Branson,1942-01-07,80,Elon,USA,79.0,195.0,0,1610612755,1965,1965,1965,2,13
441,Jarrell Brantley,1996-06-07,25,College of Charleston,USA,77.0,250.0,1,1610612762,2019,2020,2019,2,50
443,Mike Bratz,1955-10-17,66,Stanford,USA,74.0,185.0,8,1610612756,1977,1985,1977,3,66
444,Carl Braun,1927-09-25,94,Colgate,USA,77.0,180.0,12,1610612752,1947,1961,0,0,0
445,Ignas Brazdeikis,1999-01-08,23,Michigan,Canada,78.0,221.0,1,1610612752,2019,2020,2019,2,47
446,Tim Breaux,1970-09-19,51,Wyoming,USA,79.0,215.0,2,0,1994,1997,0,0,0
447,J.R. Bremer,1980-09-19,41,St. Bonaventure,USA,74.0,185.0,2,1610612738,2002,2003,0,0,0
448,Pete Brennan,1936-09-23,85,North Carolina,USA,78.0,205.0,0,1610612752,1958,1958,1958,1,4
450,Randy Breuer,1960-10-11,61,Minnesota,USA,87.0,230.0,10,1610612749,1983,1993,1983,1,18
451,Corey Brewer,1986-03-05,36,Florida,USA,81.0,188.0,13,1610612758,2007,2019,2007,1,7
452,Jamison Brewer,1980-11-19,41,Auburn,USA,76.0,195.0,3,0,2001,2004,2001,2,40
453,Jim Brewer,1951-12-03,70,Minnesota,USA,81.0,210.0,8,1610612739,1973,1981,1973,1,2
454,Ron Brewer,1955-09-16,66,Arkansas,USA,76.0,180.0,7,1610612757,1978,1985,1978,1,7
455,Ronnie Brewer,1985-03-20,37,Arkansas,USA,79.0,235.0,7,1610612762,2006,2013,2006,1,14
456,Primoz Brezec,1979-10-02,42,Union Olimpija,Slovenia,85.0,255.0,8,1610612766,2001,2009,2000,1,27
457,Frank Brian,1923-05-01,99,Louisiana State,USA,73.0,180.0,6,1610612765,1949,1955,0,0,0
458,Frank Brickowski,1959-08-14,62,Penn State,USA,81.0,240.0,11,0,1984,1996,1981,3,57
459,Junior Bridgeman,1953-09-17,68,Louisville,USA,77.0,210.0,11,1610612749,1975,1986,1975,1,8
460,Bill Bridges,1939-04-04,83,Kansas,USA,77.0,228.0,12,1610612737,1962,1974,1961,3,32
461,Mikal Bridges,1996-08-30,25,Villanova,USA,78.0,209.0,2,1610612756,2018,2020,2018,1,10
462,Miles Bridges,1998-03-21,24,Michigan State,USA,78.0,225.0,2,1610612766,2018,2020,2018,1,12
463,Al Brightman,1923-09-22,98,University of Charleston,USA,74.0,195.0,0,1610612738,1946,1946,0,0,0
464,Audley Brindley,1923-12-31,98,Dartmouth,USA,76.0,175.0,0,1610612752,1946,1946,0,0,0
465,Isaiah Briscoe,1996-04-13,26,Kentucky,USA,75.0,215.0,0,0,2018,2018,0,0,0
466,John Brisker,1947-06-15,74,Toledo,USA,77.0,210.0,2,1610612760,1972,1974,0,0,0
467,Oshae Brissett,1998-06-20,23,Syracuse,Canada,79.0,210.0,1,1610612761,2019,2019,0,0,0
468,Allan Bristow,1951-08-23,70,Virginia Tech,USA,79.0,210.0,8,1610612759,1973,1982,1973,2,21
469,Tyrone Britt,1944-04-18,78,Johnson C. Smith,USA,76.0,190.0,0,1610612745,1967,1967,0,0,0
470,Wayman Britt,1952-08-31,69,Michigan,USA,74.0,185.0,0,1610612765,1977,1977,1976,4,60
471,Mike Brittain,1963-06-21,58,South Carolina,USA,84.0,235.0,1,1610612759,1985,1986,1985,2,29
472,David Britton,1958-08-29,63,Texas A&M,USA,76.0,180.0,0,1610612764,1980,1980,1980,3,57
473,Jon Brockman,1987-03-20,35,Washington,USA,79.0,255.0,3,1610612749,2009,2011,2009,2,38
474,Ryan Broekhoff,1990-08-23,31,Valparaiso,Australia,78.0,215.0,2,1610612755,2018,2019,0,0,0
475,Jim Brogan,1958-02-24,64,West Virginia Wesleyan,USA,76.0,185.0,1,1610612746,1981,1982,0,0,0
476,Malcolm Brogdon,1992-12-11,29,Virginia,USA,77.0,229.0,4,1610612754,2016,2020,2016,2,36
477,Gary Brokaw,1954-01-11,68,Notre Dame,USA,76.0,178.0,3,1610612749,1974,1977,1974,1,18
478,Price Brookfield,1920-05-11,102,West Texas A&M,USA,76.0,185.0,1,1610610029,1948,1949,0,0,0
479,Aaron Brooks,1985-01-14,37,Oregon,USA,72.0,161.0,10,1610612750,2007,2017,2007,1,26
480,Dillon Brooks,1996-01-22,26,Oregon,Canada,79.0,225.0,3,1610612763,2017,2020,2017,2,45
481,Kevin Brooks,1969-10-12,52,Louisiana-Lafayette,USA,78.0,200.0,2,1610612743,1991,1993,1991,1,18
482,MarShon Brooks,1989-01-26,33,Providence,USA,77.0,200.0,4,0,2011,2018,2011,1,25
483,Michael Brooks,1958-08-17,63,La Salle,USA,79.0,220.0,5,1610612746,1980,1987,1980,1,9
484,Scott Brooks,1965-07-31,56,California-Irvine,USA,71.0,165.0,9,1610612745,1988,1997,0,0,0
485,Andre Brown,1981-05-12,41,DePaul,USA,81.0,245.0,3,0,2006,2008,0,0,0
486,Anthony Brown,1992-10-10,29,Stanford,USA,79.0,224.0,3,1610612747,2015,2017,2015,2,34
487,Bob Brown,1923-11-12,98,Miami (Ohio),USA,76.0,205.0,1,1610610027,1948,1949,0,0,0
488,Bobby Brown,1984-09-24,37,California State-Fullerton,USA,74.0,175.0,3,0,2008,2017,0,0,0
489,Bruce Brown,1996-08-15,25,Miami,USA,76.0,202.0,2,1610612751,2018,2020,2018,2,42
490,Chucky Brown,1968-02-29,54,North Carolina State,USA,80.0,220.0,12,1610612739,1989,2001,1989,2,43
491,Damone Brown,1979-06-28,42,Syracuse,USA,80.0,202.0,4,0,2001,2004,2001,2,36
493,Dee Brown,1968-11-29,53,Jacksonville,USA,78.07063365886896,211.14685155717208,11,0,1990,2001,1990,1,19
494,Dee Brown,1984-08-17,37,Illinois,USA,72.0,185.0,2,0,2006,2008,2006,2,46
495,Derrick Brown,1987-09-08,34,Xavier,USA,80.0,233.0,3,1610612766,2009,2011,2009,2,40
496,Devin Brown,1978-12-30,43,Texas-San Antonio,USA,77.0,210.0,8,1610612740,2002,2009,0,0,0
497,Ernest Brown,1979-05-17,43,Indian Hills C.C.,USA,84.0,244.0,1,1610612748,2001,2003,2000,2,52
498,Fred Brown,1948-08-07,73,Iowa,USA,75.0,182.0,12,1610612760,1971,1983,1971,1,6
499,George Brown,1935-10-30,86,Wayne State,USA,78.0,190.0,0,1610612747,1957,1957,1957,4,27
500,Gerald Brown,1975-07-28,46,Pepperdine,USA,76.0,210.0,0,1610612756,1998,1998,0,0,0
501,Harold Brown,1923-10-02,98,Evansville,USA,72.0,155.0,0,1610610028,1946,1946,0,0,0
502,Jabari Brown,1992-12-18,29,Missouri,USA,77.0,214.0,1,1610612747,2014,2014,0,0,0
503,Jaylen Brown,1996-10-24,25,California,USA,78.0,223.0,4,1610612738,2016,2020,2016,1,3
504,John Brown,1951-12-14,70,Missouri,USA,79.0,220.0,6,1610612737,1973,1979,1973,1,10
505,Kedrick Brown,1981-03-18,41,Northwest Florida State,USA,79.0,222.0,3,0,2001,2004,2001,1,11
506,Kwame Brown,1982-03-10,40,Glynn Academy HS (GA),USA,83.0,290.0,12,1610612764,2001,2012,2001,1,1
507,Leon Brown,1919-10-12,102,Wyoming,USA,75.0,190.0,0,1610610026,1946,1946,0,0,0
508,Lewis Brown,1955-02-19,67,UNLV,USA,83.0,225.0,0,1610612764,1980,1980,1977,4,69
509,Lorenzo Brown,1990-08-26,31,North Carolina State,USA,77.0,189.0,4,0,2013,2018,2013,2,52
510,Marcus Brown,1974-04-03,48,Murray State,USA,78.07063365886896,211.14685155717208,1,0,1996,2007,1996,2,46
511,Markel Brown,1992-01-29,30,Oklahoma State,USA,75.0,190.0,3,1610612751,2014,2017,2014,2,44
512,Mike Brown,1963-07-19,58,George Washington,USA,82.0,260.0,10,1610612762,1986,1997,1985,3,69
513,Moses Brown,1999-10-13,22,UCLA,USA,86.0,245.0,1,1610612760,2019,2020,0,0,0
514,Myron Brown,1969-11-03,52,Slippery Rock,USA,75.0,180.0,0,1610612750,1991,1991,1991,2,34
515,P.J. Brown,1969-10-14,52,Louisiana Tech,USA,83.0,239.0,15,1610612740,1993,2007,1992,2,29
